,survey,order_in_survey,speaker_gender,Q02,Q03,audio,rating,rater_gender
44,1,8,M,1,4,Q8.1_1,1.8246620882919136,1
45,1,8,M,1,2,Q8.1_1,-1.0467716649295356,1
46,1,8,M,1,4,Q8.1_1,1.517929375511623,1
47,1,8,M,1,4,Q8.1_1,0.8592495254953848,1
48,1,9,M,2,4,Q9.1_1,0.49439131707534745,M
49,1,9,M,2,3,Q9.1_1,-0.8291561975888446,M
50,1,9,M,1,4,Q9.1_1,0.9089394789260838,1
51,1,9,M,1,2,Q9.1_1,-1.0467716649295356,1
52,1,9,M,1,4,Q9.1_1,0.5757663148492381,1
53,1,9,M,1,4,Q9.1_1,0.8592495254953848,1
54,1,10,M,2,4,Q10.1_1,0.49439131707534745,M
55,1,10,M,2,3,Q10.1_1,-0.8291561975888446,M
56,1,10,M,1,4,Q10.1_1,0.9089394789260838,1
57,1,10,M,1,2,Q10.1_1,-1.0467716649295356,1
58,1,10,M,1,4,Q10.1_1,1.517929375511623,1
59,1,10,M,1,4,Q10.1_1,0.8592495254953848,1
60,1,11,M,2,4,Q11.1_1,0.49439131707534745,M
61,1,11,M,2,3,Q11.1_1,-0.8291561975888446,M
62,1,11,M,1,4,Q11.1_1,0.9089394789260838,1
63,1,11,M,1,2,Q11.1_1,-1.0467716649295356,1
64,1,11,M,1,4,Q11.1_1,1.517929375511623,1
65,1,11,M,1,4,Q11.1_1,0.8592495254953848,1
66,1,12,M,2,4,Q.12.1_1,-0.3245390854421029,M
67,1,12,M,2,3,Q.12.1_1,-0.8291561975888446,M
68,1,12,M,1,4,Q.12.1_1,1.8246620882919136,1
69,1,12,M,1,2,Q.12.1_1,-2.8820206878579446,1
70,1,12,M,1,4,Q.12.1_1,0.5757663148492381,1
71,1,12,M,1,4,Q.12.1_1,-0.0031942361542604877,1
72,1,13,M,2,4,Q13.1_1,0.49439131707534745,M
73,1,13,M,2,3,Q13.1_1,1.2060453783110598,M
74,1,13,M,1,4,Q13.1_1,0.9089394789260838,1
75,1,13,M,1,2,Q13.1_1,-2.8820206878579446,1
76,1,13,M,1,4,Q13.1_1,0.5757663148492381,1
77,1,13,M,1,4,Q13.1_1,0.8592495254953848,1
78,1,14,F,2,4,Q14.1_1,0.49439131707534745,M
79,1,14,F,2,3,Q14.1_1,-0.8291561975888446,M
80,1,14,F,1,4,Q14.1_1,1.8246620882919136,1
81,1,14,F,1,2,Q14.1_1,-1.0467716649295356,1
82,1,14,F,1,4,Q14.1_1,0.5757663148492381,1
83,1,14,F,1,4,Q14.1_1,0.8592495254953848,1
84,1,15,F,2,4,Q15.1_1,0.49439131707534745,M
85,1,15,F,2,3,Q15.1_1,-0.8291561975888446,M
86,1,15,F,1,4,Q15.1_1,0.9089394789260838,1
87,1,15,F,1,2,Q15.1_1,-1.0467716649295356,1
88,1,15,F,1,4,Q15.1_1,0.5757663148492381,1
89,1,15,F,1,4,Q15.1_1,1.7216932871450301,1
90,1,16,F,2,4,Q16.1_1,0.49439131707534745,M
91,1,16,F,2,3,Q16.1_1,-0.8291561975888446,M
92,1,16,F,1,4,Q16.1_1,0.9089394789260838,1
93,1,16,F,1,2,Q16.1_1,-1.0467716649295356,1
94,1,16,F,1,4,Q16.1_1,1.517929375511623,1
95,1,16,F,1,4,Q16.1_1,-0.0031942361542604877,1
96,1,17,F,2,4,Q17.1_1,0.49439131707534745,M
97,1,17,F,2,3,Q17.1_1,1.2060453783110598,M
98,1,17,F,1,4,Q17.1_1,1.8246620882919136,1
99,1,17,F,1,2,Q17.1_1,0.7884773579988736,1
100,1,17,F,1,4,Q17.1_1,0.5757663148492381,1
101,1,17,F,1,4,Q17.1_1,1.7216932871450301,1
102,1,18,F,2,4,Q18.1_1,1.3133217195927978,M
103,1,18,F,2,3,Q18.1_1,-0.8291561975888446,M
104,1,18,F,1,4,Q18.1_1,0.9089394789260838,1
105,1,18,F,1,2,Q18.1_1,-1.0467716649295356,1
106,1,18,F,1,4,Q18.1_1,0.5757663148492381,1
107,1,18,F,1,4,Q18.1_1,0.8592495254953848,1
108,1,19,F,2,4,Q19.1_1,-0.3245390854421029,M
109,1,19,F,2,3,Q19.1_1,-0.8291561975888446,M
110,1,19,F,1,4,Q19.1_1,0.9089394789260838,1
111,1,19,F,1,2,Q19.1_1,-1.0467716649295356,1
112,1,19,F,1,4,Q19.1_1,1.517929375511623,1
113,1,19,F,1,4,Q19.1_1,0.8592495254953848,1
114,1,20,F,2,4,Q20.1_1,0.49439131707534745,M
115,1,20,F,2,3,Q20.1_1,-0.8291561975888446,M
116,1,20,F,1,4,Q20.1_1,0.9089394789260838,1
117,1,20,F,1,2,Q20.1_1,-1.0467716649295356,1
118,1,20,F,1,4,Q20.1_1,0.5757663148492381,1
119,1,20,F,1,4,Q20.1_1,0.8592495254953848,1
120,1,21,M,2,4,Q21_1,0.49439131707534745,M
121,1,21,M,2,3,Q21_1,-0.8291561975888446,M
122,1,21,M,1,4,Q21_1,-0.006783130439745778,1
123,1,21,M,1,2,Q21_1,-1.0467716649295356,1
124,1,21,M,1,4,Q21_1,0.5757663148492381,1
125,1,21,M,1,4,Q21_1,0.8592495254953848,1
126,1,22,F,2,4,Q22.1_1,-0.3245390854421029,M
127,1,22,F,2,3,Q22.1_1,-0.8291561975888446,M
128,1,22,F,1,4,Q22.1_1,0.9089394789260838,1
129,1,22,F,1,2,Q22.1_1,-1.0467716649295356,1
130,1,22,F,1,4,Q22.1_1,0.5757663148492381,1
131,1,22,F,1,4,Q22.1_1,0.8592495254953848,1
132,1,23,M,2,4,Q23.1_1,-0.3245390854421029,M
133,1,23,M,2,3,Q23.1_1,-0.8291561975888446,M
134,1,23,M,1,4,Q23.1_1,-0.006783130439745778,1
135,1,23,M,1,2,Q23.1_1,-1.0467716649295356,1
136,1,23,M,1,4,Q23.1_1,-0.3663967458131467,1
137,1,23,M,1,4,Q23.1_1,-0.0031942361542604877,1
138,1,24,F,2,4,Q24.1_1,0.49439131707534745,M
139,1,24,F,2,3,Q24.1_1,-0.8291561975888446,M
140,1,24,F,1,4,Q24.1_1,0.9089394789260838,1
141,1,24,F,1,2,Q24.1_1,-2.8820206878579446,1
142,1,24,F,1,4,Q24.1_1,0.5757663148492381,1
143,1,24,F,1,4,Q24.1_1,0.8592495254953848,1
144,1,25,M,2,4,Q25.1_1,0.49439131707534745,M
145,1,25,M,2,3,Q25.1_1,-0.8291561975888446,M
146,1,25,M,1,4,Q25.1_1,0.9089394789260838,1
147,1,25,M,1,2,Q25.1_1,0.7884773579988736,1
148,1,25,M,1,4,Q25.1_1,0.5757663148492381,1
149,1,25,M,1,4,Q25.1_1,1.7216932871450301,1
150,1,26,F,2,4,Q26.1_1,0.49439131707534745,M
151,1,26,F,2,3,Q26.1_1,-0.8291561975888446,M
152,1,26,F,1,4,Q26.1_1,0.9089394789260838,1
153,1,26,F,1,2,Q26.1_1,-2.8820206878579446,1
154,1,26,F,1,4,Q26.1_1,0.5757663148492381,1
155,1,26,F,1,4,Q26.1_1,1.7216932871450301,1
156,1,27,M,2,4,Q27.1_1,0.49439131707534745,M
157,1,27,M,2,3,Q27.1_1,-0.8291561975888446,M
158,1,27,M,1,4,Q27.1_1,-0.006783130439745778,1
159,1,27,M,1,2,Q27.1_1,-1.0467716649295356,1
160,1,27,M,1,4,Q27.1_1,0.5757663148492381,1
161,1,27,M,1,4,Q27.1_1,-0.0031942361542604877,1
162,3,1,M,1,4,Q1.1_1,0.7631483538911183,1
163,3,1,M,1,3,Q1.1_1,0.8148237327507784,1
164,3,1,M,1,4,Q1.1_1,0.8663509990194385,1
165,3,1,M,1,4,Q1.1_1,0.8573365857872675,1
166,3,1,M,2,4,Q1.1_1,0.893384694628025,M
167,3,1,M,2,4,Q1.1_1,0.8543767943487534,M
168,3,1,M,1,3,Q1.1_1,0.8487527898214455,1
169,3,1,M,2,3,Q1.1_1,1.2333784540301802,M
170,3,1,M,2,4,Q1.1_1,-0.04993761694389369,M
171,3,1,M,2,4,Q1.1_1,0.6823248856105807,M
172,3,1,M,2,6,Q1.1_1,0.9522794564698457,M
173,3,2,M,1,4,Q2.1_1,0.7079810030074231,1
174,3,2,M,1,3,Q2.1_1,0.8148237327507784,1
175,3,2,M,1,4,Q2.1_1,0.8113510531611623,1
176,3,2,M,1,4,Q2.1_1,0.8010973053784817,1
177,3,2,M,2,4,Q2.1_1,0.7848764321225968,M
178,3,2,M,2,4,Q2.1_1,0.7449971193965659,M
179,3,2,M,1,3,Q2.1_1,0.8487527898214455,1
180,3,2,M,2,3,Q2.1_1,-0.25328307538119876,M
181,3,2,M,2,4,Q2.1_1,-0.04993761694389369,M
182,3,2,M,2,4,Q2.1_1,0.6823248856105807,M
183,3,2,M,2,6,Q2.1_1,0.10371360416998152,M
184,3,3,M,1,4,Q3.1_1,0.8734830556585089,1
185,3,3,M,1,3,Q3.1_1,0.8148237327507784,1
186,3,3,M,1,4,Q3.1_1,0.8113510531611623,1
187,3,3,M,1,4,Q3.1_1,0.8010973053784817,1
188,3,3,M,2,4,Q3.1_1,0.8391305633753109,M
189,3,3,M,2,4,Q3.1_1,0.8543767943487534,M
190,3,3,M,1,3,Q3.1_1,0.8487527898214455,1
191,3,3,M,2,3,Q3.1_1,1.2333784540301802,M
192,3,3,M,2,4,Q3.1_1,-0.04993761694389369,M
193,3,3,M,2,4,Q3.1_1,0.6823248856105807,M
194,3,3,M,2,6,Q3.1_1,0.10371360416998152,M
195,3,4,M,1,4,Q4.1_1,0.9286504065422043,1
196,3,4,M,1,3,Q4.1_1,0.8148237327507784,1
197,3,4,M,1,4,Q4.1_1,0.8663509990194385,1
198,3,4,M,1,4,Q4.1_1,0.9135758661960532,1
199,3,4,M,2,4,Q4.1_1,0.893384694628025,M
200,3,4,M,2,4,Q4.1_1,0.8543767943487534,M
201,3,4,M,1,3,Q4.1_1,0.8487527898214455,1
202,3,4,M,2,3,Q4.1_1,1.2333784540301802,M
203,3,4,M,2,4,Q4.1_1,-0.04993761694389369,M
204,3,4,M,2,4,Q4.1_1,0.6823248856105807,M
205,3,4,M,2,6,Q4.1_1,0.10371360416998152,M
206,3,5,M,1,4,Q5.1_1,0.9286504065422043,1
207,3,5,M,1,3,Q5.1_1,0.868482856614854,1
208,3,5,M,1,4,Q5.1_1,0.8663509990194385,1
209,3,5,M,1,4,Q5.1_1,0.8573365857872675,1
210,3,5,M,2,4,Q5.1_1,0.893384694628025,M
211,3,5,M,2,4,Q5.1_1,0.8543767943487534,M
212,3,5,M,1,3,Q5.1_1,0.8487527898214455,1
213,3,5,M,2,3,Q5.1_1,1.2333784540301802,M
214,3,5,M,2,4,Q5.1_1,-0.04993761694389369,M
215,3,5,M,2,4,Q5.1_1,0.6823248856105807,M
216,3,5,M,2,6,Q5.1_1,0.9522794564698457,M
217,3,5,M,1,4,Q5.1_1,0.9286504065422043,1
218,3,5,M,1,3,Q5.1_1,0.868482856614854,1
219,3,5,M,1,4,Q5.1_1,0.8663509990194385,1
220,3,5,M,1,4,Q5.1_1,0.8573365857872675,1
221,3,5,M,2,4,Q5.1_1,0.893384694628025,M
222,3,5,M,2,4,Q5.1_1,0.8543767943487534,M
223,3,5,M,1,3,Q5.1_1,0.8487527898214455,1
224,3,5,M,2,3,Q5.1_1,1.2333784540301802,M
225,3,5,M,2,4,Q5.1_1,-0.04993761694389369,M
226,3,5,M,2,4,Q5.1_1,0.6823248856105807,M
227,3,5,M,2,6,Q5.1_1,0.9522794564698457,M
228,2,25,M,1,4,Q25.1_1,0.8058345451793674,1
229,2,25,M,2,4,Q25.1_1,0.8167727346088681,M
230,2,25,M,1,4,Q25.1_1,0.8673000554435865,1
231,2,25,M,1,4,Q25.1_1,0.8568769662691069,1
232,2,25,M,1,4,Q25.1_1,0.7479926436606045,1
233,2,25,M,1,3,Q25.1_1,0.2694279818293802,1
234,2,25,M,2,3,Q25.1_1,0.9888591772676428,M
235,2,25,M,2,4,Q25.1_1,1.006731249739568,M
236,2,25,M,1,5,Q25.1_1,0.6992266169127294,1
237,2,25,M,1,3,Q25.1_1,0.9889419212772079,1
238,3,6,M,1,4,Q6.1_1,0.7079810030074231,1
239,3,6,M,1,3,Q6.1_1,0.7611646088867028,1
240,3,6,M,1,4,Q6.1_1,0.8663509990194385,1
241,3,6,M,1,4,Q6.1_1,0.8010973053784817,1
242,3,6,M,2,4,Q6.1_1,0.893384694628025,M
243,3,6,M,2,4,Q6.1_1,0.7449971193965659,M
244,3,6,M,1,3,Q6.1_1,0.8487527898214455,1
245,3,6,M,2,3,Q6.1_1,1.2333784540301802,M
246,3,6,M,2,4,Q6.1_1,-0.04993761694389369,M
247,3,6,M,2,4,Q6.1_1,0.6823248856105807,M
248,3,6,M,2,6,Q6.1_1,0.9522794564698457,M
249,3,7,M,1,4,Q7.1_1,0.8183157047748136,1
250,3,7,M,1,3,Q7.1_1,0.868482856614854,1
251,3,7,M,1,4,Q7.1_1,0.8663509990194385,1
252,3,7,M,1,4,Q7.1_1,0.9135758661960532,1
253,3,7,M,2,4,Q7.1_1,0.893384694628025,M
254,3,7,M,2,4,Q7.1_1,0.8543767943487534,M
255,3,7,M,1,3,Q7.1_1,0.8487527898214455,1
256,3,7,M,2,3,Q7.1_1,1.2333784540301802,M
257,3,7,M,2,4,Q7.1_1,-0.04993761694389369,M
258,3,7,M,2,4,Q7.1_1,0.6823248856105807,M
259,3,7,M,2,6,Q7.1_1,0.9522794564698457,M
260,3,8,M,1,4,Q8.1_1,0.7079810030074231,1
261,3,8,M,1,3,Q8.1_1,0.8148237327507784,1
262,3,8,M,1,4,Q8.1_1,0.8663509990194385,1
263,3,8,M,1,4,Q8.1_1,0.9135758661960532,1
264,3,8,M,2,4,Q8.1_1,0.893384694628025,M
265,3,8,M,2,4,Q8.1_1,0.7996869568726596,M
266,3,8,M,1,3,Q8.1_1,1.9558216461102889,1
267,3,8,M,2,3,Q8.1_1,-0.25328307538119876,M
268,3,8,M,2,4,Q8.1_1,-0.04993761694389369,M
269,3,8,M,2,4,Q8.1_1,0.6823248856105807,M
270,3,8,M,2,6,Q8.1_1,0.9522794564698457,M
271,3,9,M,1,4,Q9.1_1,0.9286504065422043,1
272,3,9,M,1,3,Q9.1_1,0.8148237327507784,1
273,3,9,M,1,4,Q9.1_1,0.8663509990194385,1
274,3,9,M,1,4,Q9.1_1,0.8010973053784817,1
275,3,9,M,2,4,Q9.1_1,0.8391305633753109,M
276,3,9,M,2,4,Q9.1_1,0.8543767943487534,M
277,3,9,M,1,3,Q9.1_1,-0.25831606646739785,1
278,3,9,M,2,3,Q9.1_1,1.2333784540301802,M
279,3,9,M,2,4,Q9.1_1,-0.04993761694389369,M
280,3,9,M,2,4,Q9.1_1,0.6823248856105807,M
281,3,9,M,2,6,Q9.1_1,0.9522794564698457,M
282,3,10,M,1,4,Q10.1_1,0.8734830556585089,1
283,3,10,M,1,3,Q10.1_1,0.8148237327507784,1
284,3,10,M,1,4,Q10.1_1,0.8663509990194385,1
285,3,10,M,1,4,Q10.1_1,0.744858024969696,1
286,3,10,M,2,4,Q10.1_1,0.893384694628025,M
287,3,10,M,2,4,Q10.1_1,0.8543767943487534,M
288,3,10,M,1,3,Q10.1_1,0.8487527898214455,1
289,3,10,M,2,3,Q10.1_1,1.2333784540301802,M
290,3,10,M,2,4,Q10.1_1,-0.04993761694389369,M
291,3,10,M,2,4,Q10.1_1,0.6823248856105807,M
292,3,10,M,2,6,Q10.1_1,0.9522794564698457,M
293,3,11,F,1,4,Q11.1_1,0.7079810030074231,1
294,3,11,F,1,3,Q11.1_1,0.8148237327507784,1
295,3,11,F,1,4,Q11.1_1,0.8663509990194385,1
296,3,11,F,1,4,Q11.1_1,0.8010973053784817,1
297,3,11,F,2,4,Q11.1_1,0.893384694628025,M
298,3,11,F,2,4,Q11.1_1,0.8543767943487534,M
299,3,11,F,1,3,Q11.1_1,0.8487527898214455,1
300,3,11,F,2,3,Q11.1_1,1.2333784540301802,M
301,3,11,F,2,4,Q11.1_1,-0.04993761694389369,M
302,3,11,F,2,4,Q11.1_1,0.6823248856105807,M
303,3,11,F,2,6,Q11.1_1,0.9522794564698457,M
304,3,12,F,1,4,Q.12.1_1,0.9286504065422043,1
305,3,12,F,1,3,Q.12.1_1,0.8148237327507784,1
306,3,12,F,1,4,Q.12.1_1,0.8113510531611623,1
307,3,12,F,1,4,Q.12.1_1,0.8010973053784817,1
308,3,12,F,2,4,Q.12.1_1,0.893384694628025,M
309,3,12,F,2,4,Q.12.1_1,0.8543767943487534,M
310,3,12,F,1,3,Q.12.1_1,0.8487527898214455,1
311,3,12,F,2,3,Q.12.1_1,1.2333784540301802,M
312,3,12,F,2,4,Q.12.1_1,-0.04993761694389369,M
313,3,12,F,2,4,Q.12.1_1,0.6823248856105807,M
314,3,12,F,2,6,Q.12.1_1,0.9522794564698457,M
315,3,13,F,1,4,Q13.1_1,0.8734830556585089,1
316,3,13,F,1,3,Q13.1_1,0.8148237327507784,1
317,3,13,F,1,4,Q13.1_1,0.8113510531611623,1
318,3,13,F,1,4,Q13.1_1,0.8010973053784817,1
319,3,13,F,2,4,Q13.1_1,0.8391305633753109,M
320,3,13,F,2,4,Q13.1_1,0.8543767943487534,M
321,3,13,F,1,3,Q13.1_1,0.8487527898214455,1
322,3,13,F,2,3,Q13.1_1,1.2333784540301802,M
323,3,13,F,2,4,Q13.1_1,-0.04993761694389369,M
324,3,13,F,2,4,Q13.1_1,0.6823248856105807,M
325,3,13,F,2,6,Q13.1_1,0.9522794564698457,M
326,3,14,F,1,4,Q14.1_1,0.8734830556585089,1
327,3,14,F,1,3,Q14.1_1,0.8148237327507784,1
328,3,14,F,1,4,Q14.1_1,0.8663509990194385,1
329,3,14,F,1,4,Q14.1_1,0.8573365857872675,1
330,3,14,F,2,4,Q14.1_1,0.893384694628025,M
331,3,14,F,2,4,Q14.1_1,0.8543767943487534,M
332,3,14,F,1,3,Q14.1_1,0.8487527898214455,1
333,3,14,F,2,3,Q14.1_1,-0.25328307538119876,M
334,3,14,F,2,4,Q14.1_1,-0.04993761694389369,M
335,3,14,F,2,4,Q14.1_1,0.6823248856105807,M
336,3,14,F,2,6,Q14.1_1,0.9522794564698457,M
337,3,15,F,1,4,Q15.1_1,0.9286504065422043,1
338,3,15,F,1,3,Q15.1_1,0.8148237327507784,1
339,3,15,F,1,4,Q15.1_1,0.8663509990194385,1
340,3,15,F,1,4,Q15.1_1,0.744858024969696,1
341,3,15,F,2,4,Q15.1_1,0.8391305633753109,M
342,3,15,F,2,4,Q15.1_1,0.8543767943487534,M
343,3,15,F,1,3,Q15.1_1,0.8487527898214455,1
344,3,15,F,2,3,Q15.1_1,1.2333784540301802,M
345,3,15,F,2,4,Q15.1_1,-0.04993761694389369,M
346,3,15,F,2,4,Q15.1_1,0.6823248856105807,M
347,3,15,F,2,6,Q15.1_1,0.10371360416998152,M
348,3,16,F,1,4,Q16.1_1,0.7079810030074231,1
349,3,16,F,1,3,Q16.1_1,0.868482856614854,1
350,3,16,F,1,4,Q16.1_1,0.8663509990194385,1
351,3,16,F,1,4,Q16.1_1,0.8010973053784817,1
352,3,16,F,2,4,Q16.1_1,0.8391305633753109,M
353,3,16,F,2,4,Q16.1_1,0.8543767943487534,M
354,3,16,F,1,3,Q16.1_1,-0.25831606646739785,1
355,3,16,F,2,3,Q16.1_1,1.2333784540301802,M
356,3,16,F,2,4,Q16.1_1,-0.04993761694389369,M
357,3,16,F,2,4,Q16.1_1,0.6823248856105807,M
358,3,16,F,2,6,Q16.1_1,0.9522794564698457,M
359,3,17,F,1,4,Q17.1_1,0.9286504065422043,1
360,3,17,F,1,3,Q17.1_1,0.8148237327507784,1
361,3,17,F,1,4,Q17.1_1,0.8663509990194385,1
362,3,17,F,1,4,Q17.1_1,0.744858024969696,1
363,3,17,F,2,4,Q17.1_1,0.893384694628025,M
364,3,17,F,2,4,Q17.1_1,0.8543767943487534,M
365,3,17,F,1,3,Q17.1_1,-0.25831606646739785,1
366,3,17,F,2,3,Q17.1_1,1.2333784540301802,M
367,3,17,F,2,4,Q17.1_1,-0.04993761694389369,M
368,3,17,F,2,4,Q17.1_1,0.6823248856105807,M
369,3,17,F,2,6,Q17.1_1,0.9522794564698457,M
370,3,18,F,1,4,Q18.1_1,0.9286504065422043,1
371,3,18,F,1,3,Q18.1_1,0.7611646088867028,1
372,3,18,F,1,4,Q18.1_1,0.8113510531611623,1
373,3,18,F,1,4,Q18.1_1,0.8010973053784817,1
374,3,18,F,2,4,Q18.1_1,0.7848764321225968,M
375,3,18,F,2,4,Q18.1_1,0.8543767943487534,M
376,3,18,F,1,3,Q18.1_1,-0.25831606646739785,1
377,3,18,F,2,3,Q18.1_1,-0.25328307538119876,M
378,3,18,F,2,4,Q18.1_1,-0.04993761694389369,M
379,3,18,F,2,4,Q18.1_1,0.6823248856105807,M
380,3,18,F,2,6,Q18.1_1,0.9522794564698457,M
381,3,19,F,1,4,Q19.1_1,0.8734830556585089,1
382,3,19,F,1,3,Q19.1_1,0.8148237327507784,1
383,3,19,F,1,4,Q19.1_1,0.8663509990194385,1
384,3,19,F,1,4,Q19.1_1,0.9135758661960532,1
385,3,19,F,2,4,Q19.1_1,0.893384694628025,M
386,3,19,F,2,4,Q19.1_1,0.8543767943487534,M
387,3,19,F,1,3,Q19.1_1,0.8487527898214455,1
388,3,19,F,2,3,Q19.1_1,1.2333784540301802,M
389,3,19,F,2,4,Q19.1_1,-0.04993761694389369,M
390,3,19,F,2,4,Q19.1_1,0.6823248856105807,M
391,3,19,F,2,6,Q19.1_1,0.9522794564698457,M
392,3,20,F,1,4,Q20.1_1,0.9286504065422043,1
393,3,20,F,1,3,Q20.1_1,0.8148237327507784,1
394,3,20,F,1,4,Q20.1_1,0.8663509990194385,1
395,3,20,F,1,4,Q20.1_1,0.9135758661960532,1
396,3,20,F,2,4,Q20.1_1,0.893384694628025,M
397,3,20,F,2,4,Q20.1_1,0.7996869568726596,M
398,3,20,F,1,3,Q20.1_1,-0.25831606646739785,1
399,3,20,F,2,3,Q20.1_1,1.2333784540301802,M
400,3,20,F,2,4,Q20.1_1,-0.04993761694389369,M
401,3,20,F,2,4,Q20.1_1,0.6823248856105807,M
402,3,20,F,2,6,Q20.1_1,0.9522794564698457,M
403,3,22,F,1,4,Q22.1_1,0.7079810030074231,1
404,3,22,F,1,3,Q22.1_1,0.8148237327507784,1
405,3,22,F,1,4,Q22.1_1,0.8113510531611623,1
406,3,22,F,1,4,Q22.1_1,0.744858024969696,1
407,3,22,F,2,4,Q22.1_1,0.8391305633753109,M
408,3,22,F,2,4,Q22.1_1,0.7449971193965659,M
409,3,22,F,1,3,Q22.1_1,0.8487527898214455,1
410,3,22,F,2,3,Q22.1_1,-0.25328307538119876,M
411,3,22,F,2,4,Q22.1_1,-0.04993761694389369,M
412,3,22,F,2,4,Q22.1_1,0.6823248856105807,M
413,3,22,F,2,6,Q22.1_1,0.9522794564698457,M
414,2,24,F,1,4,Q24.1_1,0.8606946881946042,1
415,2,24,F,2,4,Q24.1_1,0.8167727346088681,M
416,2,24,F,1,4,Q24.1_1,0.7572572852510262,1
417,2,24,F,1,4,Q24.1_1,0.8568769662691069,1
418,2,24,F,1,4,Q24.1_1,0.857484654388912,1
419,2,24,F,1,3,Q24.1_1,1.1458804528406084,1
420,2,24,F,2,3,Q24.1_1,0.9888591772676428,M
421,2,24,F,2,4,Q24.1_1,-0.8423669640678023,M
422,2,24,F,1,5,Q24.1_1,1.5382985572080021,1
423,2,24,F,1,3,Q24.1_1,0.9889419212772079,1
424,3,22,F,1,4,Q22.1_1,0.7079810030074231,1
425,3,22,F,1,3,Q22.1_1,0.8148237327507784,1
426,3,22,F,1,4,Q22.1_1,0.8113510531611623,1
427,3,22,F,1,4,Q22.1_1,0.744858024969696,1
428,3,22,F,2,4,Q22.1_1,0.8391305633753109,M
429,3,22,F,2,4,Q22.1_1,0.7449971193965659,M
430,3,22,F,1,3,Q22.1_1,0.8487527898214455,1
431,3,22,F,2,3,Q22.1_1,-0.25328307538119876,M
432,3,22,F,2,4,Q22.1_1,-0.04993761694389369,M
433,3,22,F,2,4,Q22.1_1,0.6823248856105807,M
434,3,22,F,2,6,Q22.1_1,0.9522794564698457,M
435,2,24,F,1,4,Q24.1_1,0.8606946881946042,1
436,2,24,F,2,4,Q24.1_1,0.8167727346088681,M
437,2,24,F,1,4,Q24.1_1,0.7572572852510262,1
438,2,24,F,1,4,Q24.1_1,0.8568769662691069,1
439,2,24,F,1,4,Q24.1_1,0.857484654388912,1
440,2,24,F,1,3,Q24.1_1,1.1458804528406084,1
441,2,24,F,2,3,Q24.1_1,0.9888591772676428,M
442,2,24,F,2,4,Q24.1_1,-0.8423669640678023,M
443,2,24,F,1,5,Q24.1_1,1.5382985572080021,1
444,2,24,F,1,3,Q24.1_1,0.9889419212772079,1
445,3,23,M,1,4,Q23.1_1,0.7079810030074231,1
